date,commodity_name,price,currency,unit,source
2020-09-10,iron_ore,108.93,USD,per_tonne,SYNTHETIC_DEMO
2020-09-10,grain,239.54,USD,per_tonne,SYNTHETIC_DEMO
2020-09-11,thermal_coal,131.95,USD,per_tonne,SYNTHETIC_DEMO
2020-09-11,iron_ore,109.48,USD,per_tonne,SYNTHETIC_DEMO
2020-09-11,grain,237.45,USD,per_tonne,SYNTHETIC_DEMO
2020-09-12,thermal_coal,131.35,USD,per_tonne,SYNTHETIC_DEMO
2020-09-12,iron_ore,109.65,USD,per_tonne,SYNTHETIC_DEMO
2020-09-12,grain,239.75,USD,per_tonne,SYNTHETIC_DEMO
2020-09-13,thermal_coal,131.93,USD,per_tonne,SYNTHETIC_DEMO
2020-09-13,iron_ore,109.06,USD,per_tonne,SYNTHETIC_DEMO
2020-09-13,grain,240.23,USD,per_tonne,SYNTHETIC_DEMO
2020-09-14,thermal_coal,131.19,USD,per_tonne,SYNTHETIC_DEMO
2020-09-14,iron_ore,108.85,USD,per_tonne,SYNTHETIC_DEMO
2020-09-14,grain,238.75,USD,per_tonne,SYNTHETIC_DEMO
2020-09-15,thermal_coal,130.99,USD,per_tonne,SYNTHETIC_DEMO
2020-09-15,iron_ore,110.27,USD,per_tonne,SYNTHETIC_DEMO
2020-09-15,grain,242.64,USD,per_tonne,SYNTHETIC_DEMO
2020-09-16,thermal_coal,131.44,USD,per_tonne,SYNTHETIC_DEMO
2020-09-16,iron_ore,110.9,USD,per_tonne,SYNTHETIC_DEMO
2020-09-16,grain,242.55,USD,per_tonne,SYNTHETIC_DEMO
2020-09-17,thermal_coal,131.63,USD,per_tonne,SYNTHETIC_DEMO
2020-09-17,iron_ore,111.53,USD,per_tonne,SYNTHETIC_DEMO
2020-09-17,grain,240.4,USD,per_tonne,SYNTHETIC_DEMO
2020-09-18,thermal_coal,130.89,USD,per_tonne,SYNTHETIC_DEMO
2020-09-18,iron_ore,112.25,USD,per_tonne,SYNTHETIC_DEMO
2020-09-18,grain,242.99,USD,per_tonne,SYNTHETIC_DEMO
2020-09-19,thermal_coal,130.35,USD,per_tonne,SYNTHETIC_DEMO
2020-09-19,iron_ore,112.36,USD,per_tonne,SYNTHETIC_DEMO
2020-09-19,grain,244.63,USD,per_tonne,SYNTHETIC_DEMO
2020-09-20,thermal_coal,130.15,USD,per_tonne,SYNTHETIC_DEMO
2020-09-20,iron_ore,112.9,USD,per_tonne,SYNTHETIC_DEMO
2020-09-20,grain,242.44,USD,per_tonne,SYNTHETIC_DEMO
2020-09-21,thermal_coal,130.06,USD,per_tonne,SYNTHETIC_DEMO
2020-09-21,iron_ore,111.79,USD,per_tonne,SYNTHETIC_DEMO
2020-09-21,grain,243.75,USD,per_tonne,SYNTHETIC_DEMO
2020-09-22,thermal_coal,130.0,USD,per_tonne,SYNTHETIC_DEMO
2020-09-22,iron_ore,111.66,USD,per_tonne,SYNTHETIC_DEMO
2020-09-22,grain,242.05,USD,per_tonne,SYNTHETIC_DEMO
2020-09-23,thermal_coal,131.15,USD,per_tonne,SYNTHETIC_DEMO
2020-09-23,iron_ore,112.52,USD,per_tonne,SYNTHETIC_DEMO
2020-09-23,grain,243.47,USD,per_tonne,SYNTHETIC_DEMO
2020-09-24,thermal_coal,131.09,USD,per_tonne,SYNTHETIC_DEMO
2020-09-24,iron_ore,112.72,USD,per_tonne,SYNTHETIC_DEMO
2020-09-24,grain,242.79,USD,per_tonne,SYNTHETIC_DEMO
2020-09-25,thermal_coal,131.08,USD,per_tonne,SYNTHETIC_DEMO
2020-09-25,iron_ore,113.0,USD,per_tonne,SYNTHETIC_DEMO
2020-09-25,grain,241.03,USD,per_tonne,SYNTHETIC_DEMO
2020-09-26,thermal_coal,130.06,USD,per_tonne,SYNTHETIC_DEMO
2020-09-26,iron_ore,112.43,USD,per_tonne,SYNTHETIC_DEMO
2020-09-26,grain,240.91,USD,per_tonne,SYNTHETIC_DEMO
2020-09-27,thermal_coal,128.1,USD,per_tonne,SYNTHETIC_DEMO
2020-09-27,iron_ore,111.89,USD,per_tonne,SYNTHETIC_DEMO
2020-09-27,grain,245.34,USD,per_tonne,SYNTHETIC_DEMO
2020-09-28,thermal_coal,128.49,USD,per_tonne,SYNTHETIC_DEMO
2020-09-28,iron_ore,111.66,USD,per_tonne,SYNTHETIC_DEMO
2020-09-28,grain,245.7,USD,per_tonne,SYNTHETIC_DEMO
2020-09-29,thermal_coal,128.12,USD,per_tonne,SYNTHETIC_DEMO
2020-09-29,iron_ore,111.97,USD,per_tonne,SYNTHETIC_DEMO
2020-09-29,grain,245.51,USD,per_tonne,SYNTHETIC_DEMO
2020-09-30,thermal_coal,128.58,USD,per_tonne,SYNTHETIC_DEMO
2020-09-30,iron_ore,112.18,USD,per_tonne,SYNTHETIC_DEMO
2020-09-30,grain,246.28,USD,per_tonne,SYNTHETIC_DEMO
2020-10-01,thermal_coal,129.22,USD,per_tonne,SYNTHETIC_DEMO
2020-10-01,iron_ore,111.91,USD,per_tonne,SYNTHETIC_DEMO
2020-10-01,grain,246.77,USD,per_tonne,SYNTHETIC_DEMO
2020-10-02,thermal_coal,129.61,USD,per_tonne,SYNTHETIC_DEMO
2020-10-02,iron_ore,111.71,USD,per_tonne,SYNTHETIC_DEMO
2020-10-02,grain,245.12,USD,per_tonne,SYNTHETIC_DEMO
2020-10-03,thermal_coal,129.99,USD,per_tonne,SYNTHETIC_DEMO
2020-10-03,iron_ore,111.89,USD,per_tonne,SYNTHETIC_DEMO
2020-10-03,grain,246.65,USD,per_tonne,SYNTHETIC_DEMO
2020-10-04,thermal_coal,130.54,USD,per_tonne,SYNTHETIC_DEMO
2020-10-04,iron_ore,111.79,USD,per_tonne,SYNTHETIC_DEMO
2020-10-04,grain,241.51,USD,per_tonne,SYNTHETIC_DEMO
2020-10-05,thermal_coal,132.5,USD,per_tonne,SYNTHETIC_DEMO
2020-10-05,iron_ore,112.48,USD,per_tonne,SYNTHETIC_DEMO
2020-10-05,grain,242.81,USD,per_tonne,SYNTHETIC_DEMO
2020-10-06,thermal_coal,132.28,USD,per_tonne,SYNTHETIC_DEMO
2020-10-06,iron_ore,114.25,USD,per_tonne,SYNTHETIC_DEMO
2020-10-06,grain,246.58,USD,per_tonne,SYNTHETIC_DEMO
2020-10-07,thermal_coal,131.96,USD,per_tonne,SYNTHETIC_DEMO
2020-10-07,iron_ore,114.4,USD,per_tonne,SYNTHETIC_DEMO
2020-10-07,grain,247.95,USD,per_tonne,SYNTHETIC_DEMO
2020-10-08,thermal_coal,130.81,USD,per_tonne,SYNTHETIC_DEMO
2020-10-08,iron_ore,114.22,USD,per_tonne,SYNTHETIC_DEMO
2020-10-08,grain,244.08,USD,per_tonne,SYNTHETIC_DEMO
2020-10-09,thermal_coal,131.31,USD,per_tonne,SYNTHETIC_DEMO
2020-10-09,iron_ore,114.05,USD,per_tonne,SYNTHETIC_DEMO
2020-10-09,grain,245.59,USD,per_tonne,SYNTHETIC_DEMO
2020-10-10,thermal_coal,131.74,USD,per_tonne,SYNTHETIC_DEMO
2020-10-10,iron_ore,113.85,USD,per_tonne,SYNTHETIC_DEMO
2020-10-10,grain,248.69,USD,per_tonne,SYNTHETIC_DEMO
2020-10-11,thermal_coal,131.81,USD,per_tonne,SYNTHETIC_DEMO
2020-10-11,iron_ore,113.15,USD,per_tonne,SYNTHETIC_DEMO
2020-10-11,grain,242.96,USD,per_tonne,SYNTHETIC_DEMO
2020-10-12,thermal_coal,132.62,USD,per_tonne,SYNTHETIC_DEMO
2020-10-12,iron_ore,114.56,USD,per_tonne,SYNTHETIC_DEMO
2020-10-12,grain,247.22,USD,per_tonne,SYNTHETIC_DEMO
2020-10-13,thermal_coal,132.61,USD,per_tonne,SYNTHETIC_DEMO
2020-10-13,iron_ore,114.73,USD,per_tonne,SYNTHETIC_DEMO
2020-10-13,grain,250.59,USD,per_tonne,SYNTHETIC_DEMO
2020-10-14,thermal_coal,131.97,USD,per_tonne,SYNTHETIC_DEMO
2020-10-14,iron_ore,115.22,USD,per_tonne,SYNTHETIC_DEMO
2020-10-14,grain,246.81,USD,per_tonne,SYNTHETIC_DEMO
2020-10-15,thermal_coal,133.17,USD,per_tonne,SYNTHETIC_DEMO
2020-10-15,iron_ore,114.34,USD,per_tonne,SYNTHETIC_DEMO
2020-10-15,grain,246.5,USD,per_tonne,SYNTHETIC_DEMO
2020-10-16,thermal_coal,132.55,USD,per_tonne,SYNTHETIC_DEMO
2020-10-16,iron_ore,115.3,USD,per_tonne,SYNTHETIC_DEMO
2020-10-16,grain,249.74,USD,per_tonne,SYNTHETIC_DEMO
2020-10-17,thermal_coal,131.98,USD,per_tonne,SYNTHETIC_DEMO
2020-10-17,iron_ore,115.91,USD,per_tonne,SYNTHETIC_DEMO
2020-10-17,grain,250.32,USD,per_tonne,SYNTHETIC_DEMO
2020-10-18,thermal_coal,131.4,USD,per_tonne,SYNTHETIC_DEMO
2020-10-18,iron_ore,116.08,USD,per_tonne,SYNTHETIC_DEMO
2020-10-18,grain,253.88,USD,per_tonne,SYNTHETIC_DEMO
2020-10-19,thermal_coal,131.88,USD,per_tonne,SYNTHETIC_DEMO
2020-10-19,iron_ore,116.94,USD,per_tonne,SYNTHETIC_DEMO
2020-10-19,grain,248.95,USD,per_tonne,SYNTHETIC_DEMO
2020-10-20,thermal_coal,132.65,USD,per_tonne,SYNTHETIC_DEMO
2020-10-20,iron_ore,117.55,USD,per_tonne,SYNTHETIC_DEMO
2020-10-20,grain,249.24,USD,per_tonne,SYNTHETIC_DEMO
2020-10-21,thermal_coal,134.33,USD,per_tonne,SYNTHETIC_DEMO
2020-10-21,iron_ore,117.14,USD,per_tonne,SYNTHETIC_DEMO
2020-10-21,grain,245.39,USD,per_tonne,SYNTHETIC_DEMO
2020-10-22,thermal_coal,135.11,USD,per_tonne,SYNTHETIC_DEMO
2020-10-22,iron_ore,115.88,USD,per_tonne,SYNTHETIC_DEMO
2020-10-22,grain,249.62,USD,per_tonne,SYNTHETIC_DEMO
2020-10-23,thermal_coal,133.55,USD,per_tonne,SYNTHETIC_DEMO
2020-10-23,iron_ore,116.04,USD,per_tonne,SYNTHETIC_DEMO
2020-10-23,grain,247.61,USD,per_tonne,SYNTHETIC_DEMO
2020-10-24,thermal_coal,133.29,USD,per_tonne,SYNTHETIC_DEMO
2020-10-24,iron_ore,116.49,USD,per_tonne,SYNTHETIC_DEMO
2020-10-24,grain,251.15,USD,per_tonne,SYNTHETIC_DEMO
2020-10-25,thermal_coal,133.49,USD,per_tonne,SYNTHETIC_DEMO
2020-10-25,iron_ore,116.53,USD,per_tonne,SYNTHETIC_DEMO
2020-10-25,grain,253.04,USD,per_tonne,SYNTHETIC_DEMO
2020-10-26,thermal_coal,133.81,USD,per_tonne,SYNTHETIC_DEMO
2020-10-26,iron_ore,116.13,USD,per_tonne,SYNTHETIC_DEMO
2020-10-26,grain,248.37,USD,per_tonne,SYNTHETIC_DEMO
2020-10-27,thermal_coal,132.74,USD,per_tonne,SYNTHETIC_DEMO
2020-10-27,iron_ore,116.21,USD,per_tonne,SYNTHETIC_DEMO
2020-10-27,grain,251.24,USD,per_tonne,SYNTHETIC_DEMO
2020-10-28,thermal_coal,130.5,USD,per_tonne,SYNTHETIC_DEMO
2020-10-28,iron_ore,116.22,USD,per_tonne,SYNTHETIC_DEMO
2020-10-28,grain,250.29,USD,per_tonne,SYNTHETIC_DEMO
2020-10-29,thermal_coal,128.57,USD,per_tonne,SYNTHETIC_DEMO
2020-10-29,iron_ore,116.36,USD,per_tonne,SYNTHETIC_DEMO
2020-10-29,grain,248.95,USD,per_tonne,SYNTHETIC_DEMO
2020-10-30,thermal_coal,130.55,USD,per_tonne,SYNTHETIC_DEMO
2020-10-30,iron_ore,117.97,USD,per_tonne,SYNTHETIC_DEMO
2020-10-30,grain,252.33,USD,per_tonne,SYNTHETIC_DEMO
2020-10-31,thermal_coal,131.46,USD,per_tonne,SYNTHETIC_DEMO
2020-10-31,iron_ore,118.48,USD,per_tonne,SYNTHETIC_DEMO
2020-10-31,grain,251.21,USD,per_tonne,SYNTHETIC_DEMO
2020-11-01,thermal_coal,131.36,USD,per_tonne,SYNTHETIC_DEMO
2020-11-01,iron_ore,119.38,USD,per_tonne,SYNTHETIC_DEMO
2020-11-01,grain,253.74,USD,per_tonne,SYNTHETIC_DEMO
2020-11-02,thermal_coal,130.74,USD,per_tonne,SYNTHETIC_DEMO
2020-11-02,iron_ore,119.85,USD,per_tonne,SYNTHETIC_DEMO
2020-11-02,grain,252.81,USD,per_tonne,SYNTHETIC_DEMO
2020-11-03,thermal_coal,130.18,USD,per_tonne,SYNTHETIC_DEMO
2020-11-03,iron_ore,121.05,USD,per_tonne,SYNTHETIC_DEMO
2020-11-03,grain,253.38,USD,per_tonne,SYNTHETIC_DEMO
2020-11-04,thermal_coal,129.91,USD,per_tonne,SYNTHETIC_DEMO
2020-11-04,iron_ore,121.01,USD,per_tonne,SYNTHETIC_DEMO
2020-11-04,grain,253.15,USD,per_tonne,SYNTHETIC_DEMO
2020-11-05,thermal_coal,130.13,USD,per_tonne,SYNTHETIC_DEMO
2020-11-05,iron_ore,121.49,USD,per_tonne,SYNTHETIC_DEMO
2020-11-05,grain,254.13,USD,per_tonne,SYNTHETIC_DEMO
2020-11-06,thermal_coal,130.6,USD,per_tonne,SYNTHETIC_DEMO
2020-11-06,iron_ore,120.5,USD,per_tonne,SYNTHETIC_DEMO
2020-11-06,grain,257.47,USD,per_tonne,SYNTHETIC_DEMO
2020-11-07,thermal_coal,131.04,USD,per_tonne,SYNTHETIC_DEMO
2020-11-07,iron_ore,120.69,USD,per_tonne,SYNTHETIC_DEMO
2020-11-07,grain,256.06,USD,per_tonne,SYNTHETIC_DEMO
2020-11-08,thermal_coal,131.28,USD,per_tonne,SYNTHETIC_DEMO
2020-11-08,iron_ore,120.16,USD,per_tonne,SYNTHETIC_DEMO
2020-11-08,grain,252.14,USD,per_tonne,SYNTHETIC_DEMO
2020-11-09,thermal_coal,131.03,USD,per_tonne,SYNTHETIC_DEMO
2020-11-09,iron_ore,120.0,USD,per_tonne,SYNTHETIC_DEMO
2020-11-09,grain,258.54,USD,per_tonne,SYNTHETIC_DEMO
2020-11-10,thermal_coal,131.16,USD,per_tonne,SYNTHETIC_DEMO
2020-11-10,iron_ore,120.78,USD,per_tonne,SYNTHETIC_DEMO
2020-11-10,grain,254.25,USD,per_tonne,SYNTHETIC_DEMO
2020-11-11,thermal_coal,132.28,USD,per_tonne,SYNTHETIC_DEMO
2020-11-11,iron_ore,121.27,USD,per_tonne,SYNTHETIC_DEMO
2020-11-11,grain,254.11,USD,per_tonne,SYNTHETIC_DEMO
2020-11-12,thermal_coal,131.24,USD,per_tonne,SYNTHETIC_DEMO
2020-11-12,iron_ore,121.81,USD,per_tonne,SYNTHETIC_DEMO
2020-11-12,grain,255.79,USD,per_tonne,SYNTHETIC_DEMO
2020-11-13,thermal_coal,132.84,USD,per_tonne,SYNTHETIC_DEMO
2020-11-13,iron_ore,120.28,USD,per_tonne,SYNTHETIC_DEMO
2020-11-13,grain,253.37,USD,per_tonne,SYNTHETIC_DEMO
2020-11-14,thermal_coal,131.93,USD,per_tonne,SYNTHETIC_DEMO
2020-11-14,iron_ore,121.11,USD,per_tonne,SYNTHETIC_DEMO
2020-11-14,grain,256.5,USD,per_tonne,SYNTHETIC_DEMO
2020-11-15,thermal_coal,130.99,USD,per_tonne,SYNTHETIC_DEMO
2020-11-15,iron_ore,120.11,USD,per_tonne,SYNTHETIC_DEMO
2020-11-15,grain,257.28,USD,per_tonne,SYNTHETIC_DEMO
2020-11-16,thermal_coal,131.7,USD,per_tonne,SYNTHETIC_DEMO
2020-11-16,iron_ore,120.51,USD,per_tonne,SYNTHETIC_DEMO
2020-11-16,grain,255.61,USD,per_tonne,SYNTHETIC_DEMO
2020-11-17,thermal_coal,131.97,USD,per_tonne,SYNTHETIC_DEMO
2020-11-17,iron_ore,119.45,USD,per_tonne,SYNTHETIC_DEMO
2020-11-17,grain,256.79,USD,per_tonne,SYNTHETIC_DEMO
2020-11-18,thermal_coal,132.54,USD,per_tonne,SYNTHETIC_DEMO
2020-11-18,iron_ore,118.45,USD,per_tonne,SYNTHETIC_DEMO
2020-11-18,grain,256.33,USD,per_tonne,SYNTHETIC_DEMO
2020-11-19,thermal_coal,133.3,USD,per_tonne,SYNTHETIC_DEMO
2020-11-19,iron_ore,118.38,USD,per_tonne,SYNTHETIC_DEMO
2020-11-19,grain,250.79,USD,per_tonne,SYNTHETIC_DEMO
2020-11-20,thermal_coal,133.29,USD,per_tonne,SYNTHETIC_DEMO
2020-11-20,iron_ore,117.56,USD,per_tonne,SYNTHETIC_DEMO
2020-11-20,grain,256.33,USD,per_tonne,SYNTHETIC_DEMO
2020-11-21,thermal_coal,133.79,USD,per_tonne,SYNTHETIC_DEMO
2020-11-21,iron_ore,117.83,USD,per_tonne,SYNTHETIC_DEMO
2020-11-21,grain,255.92,USD,per_tonne,SYNTHETIC_DEMO
2020-11-22,thermal_coal,133.68,USD,per_tonne,SYNTHETIC_DEMO
2020-11-22,iron_ore,118.11,USD,per_tonne,SYNTHETIC_DEMO
2020-11-22,grain,257.16,USD,per_tonne,SYNTHETIC_DEMO
2020-11-23,thermal_coal,135.96,USD,per_tonne,SYNTHETIC_DEMO
2020-11-23,iron_ore,117.63,USD,per_tonne,SYNTHETIC_DEMO
2020-11-23,grain,255.14,USD,per_tonne,SYNTHETIC_DEMO
2020-11-24,thermal_coal,135.72,USD,per_tonne,SYNTHETIC_DEMO
2020-11-24,iron_ore,116.84,USD,per_tonne,SYNTHETIC_DEMO
2020-11-24,grain,255.11,USD,per_tonne,SYNTHETIC_DEMO
2020-11-25,thermal_coal,136.36,USD,per_tonne,SYNTHETIC_DEMO
2020-11-25,iron_ore,116.56,USD,per_tonne,SYNTHETIC_DEMO
2020-11-25,grain,256.47,USD,per_tonne,SYNTHETIC_DEMO
2020-11-26,thermal_coal,135.58,USD,per_tonne,SYNTHETIC_DEMO
2020-11-26,iron_ore,117.34,USD,per_tonne,SYNTHETIC_DEMO
2020-11-26,grain,259.36,USD,per_tonne,SYNTHETIC_DEMO
2020-11-27,thermal_coal,137.3,USD,per_tonne,SYNTHETIC_DEMO
2020-11-27,iron_ore,117.76,USD,per_tonne,SYNTHETIC_DEMO
2020-11-27,grain,258.46,USD,per_tonne,SYNTHETIC_DEMO
2020-11-28,thermal_coal,137.38,USD,per_tonne,SYNTHETIC_DEMO
2020-11-28,iron_ore,118.17,USD,per_tonne,SYNTHETIC_DEMO
2020-11-28,grain,256.77,USD,per_tonne,SYNTHETIC_DEMO
2020-11-29,thermal_coal,136.94,USD,per_tonne,SYNTHETIC_DEMO
2020-11-29,iron_ore,118.85,USD,per_tonne,SYNTHETIC_DEMO
2020-11-29,grain,256.31,USD,per_tonne,SYNTHETIC_DEMO
2020-11-30,thermal_coal,136.26,USD,per_tonne,SYNTHETIC_DEMO
2020-11-30,iron_ore,118.54,USD,per_tonne,SYNTHETIC_DEMO
2020-11-30,grain,261.27,USD,per_tonne,SYNTHETIC_DEMO
2020-12-01,thermal_coal,137.2,USD,per_tonne,SYNTHETIC_DEMO
2020-12-01,iron_ore,117.42,USD,per_tonne,SYNTHETIC_DEMO
2020-12-01,grain,258.8,USD,per_tonne,SYNTHETIC_DEMO
2020-12-02,thermal_coal,136.65,USD,per_tonne,SYNTHETIC_DEMO
2020-12-02,iron_ore,116.48,USD,per_tonne,SYNTHETIC_DEMO
2020-12-02,grain,261.48,USD,per_tonne,SYNTHETIC_DEMO
2020-12-03,thermal_coal,135.37,USD,per_tonne,SYNTHETIC_DEMO
2020-12-03,iron_ore,115.8,USD,per_tonne,SYNTHETIC_DEMO
2020-12-03,grain,261.0,USD,per_tonne,SYNTHETIC_DEMO
2020-12-04,thermal_coal,136.02,USD,per_tonne,SYNTHETIC_DEMO
2020-12-04,iron_ore,116.05,USD,per_tonne,SYNTHETIC_DEMO
2020-12-04,grain,260.94,USD,per_tonne,SYNTHETIC_DEMO
2020-12-05,thermal_coal,136.14,USD,per_tonne,SYNTHETIC_DEMO
2020-12-05,iron_ore,116.16,USD,per_tonne,SYNTHETIC_DEMO
2020-12-05,grain,257.03,USD,per_tonne,SYNTHETIC_DEMO
2020-12-06,thermal_coal,136.05,USD,per_tonne,SYNTHETIC_DEMO
2020-12-06,iron_ore,117.15,USD,per_tonne,SYNTHETIC_DEMO
2020-12-06,grain,261.41,USD,per_tonne,SYNTHETIC_DEMO
2020-12-07,thermal_coal,137.09,USD,per_tonne,SYNTHETIC_DEMO
2020-12-07,iron_ore,116.82,USD,per_tonne,SYNTHETIC_DEMO
2020-12-07,grain,258.65,USD,per_tonne,SYNTHETIC_DEMO
2020-12-08,thermal_coal,136.74,USD,per_tonne,SYNTHETIC_DEMO
2020-12-08,iron_ore,116.88,USD,per_tonne,SYNTHETIC_DEMO
2020-12-08,grain,259.48,USD,per_tonne,SYNTHETIC_DEMO
2020-12-09,thermal_coal,137.55,USD,per_tonne,SYNTHETIC_DEMO
2020-12-09,iron_ore,116.54,USD,per_tonne,SYNTHETIC_DEMO
2020-12-09,grain,255.72,USD,per_tonne,SYNTHETIC_DEMO
2020-12-10,thermal_coal,137.25,USD,per_tonne,SYNTHETIC_DEMO
2020-12-10,iron_ore,116.51,USD,per_tonne,SYNTHETIC_DEMO
2020-12-10,grain,258.31,USD,per_tonne,SYNTHETIC_DEMO
2020-12-11,thermal_coal,137.48,USD,per_tonne,SYNTHETIC_DEMO
2020-12-11,iron_ore,116.64,USD,per_tonne,SYNTHETIC_DEMO
2020-12-11,grain,260.29,USD,per_tonne,SYNTHETIC_DEMO
2020-12-12,thermal_coal,138.49,USD,per_tonne,SYNTHETIC_DEMO
2020-12-12,iron_ore,117.54,USD,per_tonne,SYNTHETIC_DEMO
2020-12-12,grain,263.3,USD,per_tonne,SYNTHETIC_DEMO
2020-12-13,thermal_coal,139.0,USD,per_tonne,SYNTHETIC_DEMO
2020-12-13,iron_ore,118.35,USD,per_tonne,SYNTHETIC_DEMO
2020-12-13,grain,263.43,USD,per_tonne,SYNTHETIC_DEMO
2020-12-14,thermal_coal,139.58,USD,per_tonne,SYNTHETIC_DEMO
2020-12-14,iron_ore,117.99,USD,per_tonne,SYNTHETIC_DEMO
2020-12-14,grain,261.45,USD,per_tonne,SYNTHETIC_DEMO
2020-12-15,thermal_coal,139.87,USD,per_tonne,SYNTHETIC_DEMO
2020-12-15,iron_ore,117.16,USD,per_tonne,SYNTHETIC_DEMO
2020-12-15,grain,260.16,USD,per_tonne,SYNTHETIC_DEMO
2020-12-16,thermal_coal,140.64,USD,per_tonne,SYNTHETIC_DEMO
2020-12-16,iron_ore,116.61,USD,per_tonne,SYNTHETIC_DEMO
2020-12-16,grain,261.72,USD,per_tonne,SYNTHETIC_DEMO
2020-12-17,thermal_coal,140.97,USD,per_tonne,SYNTHETIC_DEMO
2020-12-17,iron_ore,115.74,USD,per_tonne,SYNTHETIC_DEMO
2020-12-17,grain,260.27,USD,per_tonne,SYNTHETIC_DEMO
2020-12-18,thermal_coal,141.44,USD,per_tonne,SYNTHETIC_DEMO
2020-12-18,iron_ore,116.74,USD,per_tonne,SYNTHETIC_DEMO
2020-12-18,grain,262.71,USD,per_tonne,SYNTHETIC_DEMO
2020-12-19,thermal_coal,141.04,USD,per_tonne,SYNTHETIC_DEMO
2020-12-19,iron_ore,117.93,USD,per_tonne,SYNTHETIC_DEMO
2020-12-19,grain,262.93,USD,per_tonne,SYNTHETIC_DEMO
2020-12-20,thermal_coal,140.91,USD,per_tonne,SYNTHETIC_DEMO
2020-12-20,iron_ore,118.0,USD,per_tonne,SYNTHETIC_DEMO
2020-12-20,grain,266.26,USD,per_tonne,SYNTHETIC_DEMO
2020-12-21,thermal_coal,141.28,USD,per_tonne,SYNTHETIC_DEMO
2020-12-21,iron_ore,118.19,USD,per_tonne,SYNTHETIC_DEMO
2020-12-21,grain,264.82,USD,per_tonne,SYNTHETIC_DEMO
2020-12-22,thermal_coal,141.82,USD,per_tonne,SYNTHETIC_DEMO
2020-12-22,iron_ore,117.71,USD,per_tonne,SYNTHETIC_DEMO
2020-12-22,grain,262.33,USD,per_tonne,SYNTHETIC_DEMO
2020-12-23,thermal_coal,142.91,USD,per_tonne,SYNTHETIC_DEMO
2020-12-23,iron_ore,117.61,USD,per_tonne,SYNTHETIC_DEMO
2020-12-23,grain,263.08,USD,per_tonne,SYNTHETIC_DEMO
2020-12-24,thermal_coal,143.4,USD,per_tonne,SYNTHETIC_DEMO
2020-12-24,iron_ore,117.51,USD,per_tonne,SYNTHETIC_DEMO
2020-12-24,grain,267.09,USD,per_tonne,SYNTHETIC_DEMO
2020-12-25,thermal_coal,144.09,USD,per_tonne,SYNTHETIC_DEMO
2020-12-25,iron_ore,118.23,USD,per_tonne,SYNTHETIC_DEMO
2020-12-25,grain,264.58,USD,per_tonne,SYNTHETIC_DEMO
2020-12-26,thermal_coal,144.92,USD,per_tonne,SYNTHETIC_DEMO
2020-12-26,iron_ore,118.05,USD,per_tonne,SYNTHETIC_DEMO
2020-12-26,grain,265.64,USD,per_tonne,SYNTHETIC_DEMO
2020-12-27,thermal_coal,146.51,USD,per_tonne,SYNTHETIC_DEMO
2020-12-27,iron_ore,118.13,USD,per_tonne,SYNTHETIC_DEMO
2020-12-27,grain,263.01,USD,per_tonne,SYNTHETIC_DEMO
2020-12-28,thermal_coal,146.67,USD,per_tonne,SYNTHETIC_DEMO
2020-12-28,iron_ore,118.35,USD,per_tonne,SYNTHETIC_DEMO
2020-12-28,grain,264.17,USD,per_tonne,SYNTHETIC_DEMO
2020-12-29,thermal_coal,146.2,USD,per_tonne,SYNTHETIC_DEMO
2020-12-29,iron_ore,119.44,USD,per_tonne,SYNTHETIC_DEMO
2020-12-29,grain,265.76,USD,per_tonne,SYNTHETIC_DEMO
2020-12-30,thermal_coal,145.66,USD,per_tonne,SYNTHETIC_DEMO
2020-12-30,iron_ore,118.34,USD,per_tonne,SYNTHETIC_DEMO
2020-12-30,grain,264.07,USD,per_tonne,SYNTHETIC_DEMO
2020-12-31,thermal_coal,145.59,USD,per_tonne,SYNTHETIC_DEMO
2020-12-31,iron_ore,117.26,USD,per_tonne,SYNTHETIC_DEMO
2020-12-31,grain,265.14,USD,per_tonne,SYNTHETIC_DEMO
2021-01-01,thermal_coal,145.55,USD,per_tonne,SYNTHETIC_DEMO
2021-01-01,iron_ore,117.31,USD,per_tonne,SYNTHETIC_DEMO
2021-01-01,grain,263.34,USD,per_tonne,SYNTHETIC_DEMO
2021-01-02,thermal_coal,146.97,USD,per_tonne,SYNTHETIC_DEMO
2021-01-02,iron_ore,117.23,USD,per_tonne,SYNTHETIC_DEMO
2021-01-02,grain,266.78,USD,per_tonne,SYNTHETIC_DEMO
2021-01-03,thermal_coal,145.88,USD,per_tonne,SYNTHETIC_DEMO
2021-01-03,iron_ore,117.15,USD,per_tonne,SYNTHETIC_DEMO
2021-01-03,grain,260.56,USD,per_tonne,SYNTHETIC_DEMO
2021-01-04,thermal_coal,145.15,USD,per_tonne,SYNTHETIC_DEMO
2021-01-04,iron_ore,116.74,USD,per_tonne,SYNTHETIC_DEMO
2021-01-04,grain,265.94,USD,per_tonne,SYNTHETIC_DEMO
2021-01-05,thermal_coal,144.9,USD,per_tonne,SYNTHETIC_DEMO
2021-01-05,iron_ore,116.93,USD,per_tonne,SYNTHETIC_DEMO
2021-01-05,grain,263.37,USD,per_tonne,SYNTHETIC_DEMO
2021-01-06,thermal_coal,145.46,USD,per_tonne,SYNTHETIC_DEMO
2021-01-06,iron_ore,118.09,USD,per_tonne,SYNTHETIC_DEMO
