date,indicator_name,value,unit,source
2020-02-22,USD_INR,83.771,INR,SYNTHETIC_DEMO
2020-02-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-23,USD_INR,83.762,INR,SYNTHETIC_DEMO
2020-02-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-24,USD_INR,83.81,INR,SYNTHETIC_DEMO
2020-02-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-25,USD_INR,83.784,INR,SYNTHETIC_DEMO
2020-02-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-26,USD_INR,83.75,INR,SYNTHETIC_DEMO
2020-02-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-27,USD_INR,83.723,INR,SYNTHETIC_DEMO
2020-02-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-28,USD_INR,83.774,INR,SYNTHETIC_DEMO
2020-02-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-02-29,USD_INR,83.789,INR,SYNTHETIC_DEMO
2020-02-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-01,USD_INR,83.686,INR,SYNTHETIC_DEMO
2020-03-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-02,USD_INR,83.761,INR,SYNTHETIC_DEMO
2020-03-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-03,USD_INR,83.771,INR,SYNTHETIC_DEMO
2020-03-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-04,USD_INR,83.73,INR,SYNTHETIC_DEMO
2020-03-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-05,USD_INR,83.719,INR,SYNTHETIC_DEMO
2020-03-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-06,USD_INR,83.737,INR,SYNTHETIC_DEMO
2020-03-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-07,USD_INR,83.731,INR,SYNTHETIC_DEMO
2020-03-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-08,USD_INR,83.699,INR,SYNTHETIC_DEMO
2020-03-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-09,USD_INR,83.701,INR,SYNTHETIC_DEMO
2020-03-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-10,USD_INR,83.682,INR,SYNTHETIC_DEMO
2020-03-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-11,USD_INR,83.646,INR,SYNTHETIC_DEMO
2020-03-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-12,USD_INR,83.606,INR,SYNTHETIC_DEMO
2020-03-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-13,USD_INR,83.599,INR,SYNTHETIC_DEMO
2020-03-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-14,USD_INR,83.494,INR,SYNTHETIC_DEMO
2020-03-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-15,USD_INR,83.489,INR,SYNTHETIC_DEMO
2020-03-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-16,USD_INR,83.542,INR,SYNTHETIC_DEMO
2020-03-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-17,USD_INR,83.546,INR,SYNTHETIC_DEMO
2020-03-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-18,USD_INR,83.521,INR,SYNTHETIC_DEMO
2020-03-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-19,USD_INR,83.474,INR,SYNTHETIC_DEMO
2020-03-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-20,USD_INR,83.408,INR,SYNTHETIC_DEMO
2020-03-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-21,USD_INR,83.352,INR,SYNTHETIC_DEMO
2020-03-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-22,USD_INR,83.308,INR,SYNTHETIC_DEMO
2020-03-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-23,USD_INR,83.32,INR,SYNTHETIC_DEMO
2020-03-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-24,USD_INR,83.338,INR,SYNTHETIC_DEMO
2020-03-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-25,USD_INR,83.341,INR,SYNTHETIC_DEMO
2020-03-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-26,USD_INR,83.303,INR,SYNTHETIC_DEMO
2020-03-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-27,USD_INR,83.292,INR,SYNTHETIC_DEMO
2020-03-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-28,USD_INR,83.284,INR,SYNTHETIC_DEMO
2020-03-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-29,USD_INR,83.212,INR,SYNTHETIC_DEMO
2020-03-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-30,USD_INR,83.254,INR,SYNTHETIC_DEMO
2020-03-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-03-31,USD_INR,83.213,INR,SYNTHETIC_DEMO
2020-03-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-01,USD_INR,83.309,INR,SYNTHETIC_DEMO
2020-04-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-02,USD_INR,83.337,INR,SYNTHETIC_DEMO
2020-04-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-03,USD_INR,83.312,INR,SYNTHETIC_DEMO
2020-04-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-04,USD_INR,83.365,INR,SYNTHETIC_DEMO
2020-04-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-05,USD_INR,83.378,INR,SYNTHETIC_DEMO
2020-04-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-06,USD_INR,83.357,INR,SYNTHETIC_DEMO
2020-04-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-07,USD_INR,83.419,INR,SYNTHETIC_DEMO
2020-04-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-08,USD_INR,83.442,INR,SYNTHETIC_DEMO
2020-04-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-09,USD_INR,83.408,INR,SYNTHETIC_DEMO
2020-04-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-10,USD_INR,83.48,INR,SYNTHETIC_DEMO
2020-04-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-11,USD_INR,83.467,INR,SYNTHETIC_DEMO
2020-04-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-12,USD_INR,83.476,INR,SYNTHETIC_DEMO
2020-04-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-13,USD_INR,83.508,INR,SYNTHETIC_DEMO
2020-04-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-14,USD_INR,83.508,INR,SYNTHETIC_DEMO
2020-04-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-15,USD_INR,83.54,INR,SYNTHETIC_DEMO
2020-04-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-16,USD_INR,83.537,INR,SYNTHETIC_DEMO
2020-04-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-17,USD_INR,83.491,INR,SYNTHETIC_DEMO
2020-04-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-18,USD_INR,83.503,INR,SYNTHETIC_DEMO
2020-04-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-19,USD_INR,83.533,INR,SYNTHETIC_DEMO
2020-04-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-20,USD_INR,83.561,INR,SYNTHETIC_DEMO
2020-04-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-21,USD_INR,83.618,INR,SYNTHETIC_DEMO
2020-04-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-22,USD_INR,83.576,INR,SYNTHETIC_DEMO
2020-04-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-23,USD_INR,83.545,INR,SYNTHETIC_DEMO
2020-04-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-24,USD_INR,83.6,INR,SYNTHETIC_DEMO
2020-04-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-25,USD_INR,83.652,INR,SYNTHETIC_DEMO
2020-04-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-26,USD_INR,83.572,INR,SYNTHETIC_DEMO
2020-04-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-27,USD_INR,83.597,INR,SYNTHETIC_DEMO
2020-04-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-28,USD_INR,83.681,INR,SYNTHETIC_DEMO
2020-04-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-29,USD_INR,83.675,INR,SYNTHETIC_DEMO
2020-04-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-04-30,USD_INR,83.64,INR,SYNTHETIC_DEMO
2020-04-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-01,USD_INR,83.62,INR,SYNTHETIC_DEMO
2020-05-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-02,USD_INR,83.541,INR,SYNTHETIC_DEMO
2020-05-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-03,USD_INR,83.575,INR,SYNTHETIC_DEMO
2020-05-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-04,USD_INR,83.568,INR,SYNTHETIC_DEMO
2020-05-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-05,USD_INR,83.539,INR,SYNTHETIC_DEMO
2020-05-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-06,USD_INR,83.57,INR,SYNTHETIC_DEMO
2020-05-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-07,USD_INR,83.608,INR,SYNTHETIC_DEMO
2020-05-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-08,USD_INR,83.567,INR,SYNTHETIC_DEMO
2020-05-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-09,USD_INR,83.527,INR,SYNTHETIC_DEMO
2020-05-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-10,USD_INR,83.585,INR,SYNTHETIC_DEMO
2020-05-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-11,USD_INR,83.59,INR,SYNTHETIC_DEMO
2020-05-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-12,USD_INR,83.596,INR,SYNTHETIC_DEMO
2020-05-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-13,USD_INR,83.665,INR,SYNTHETIC_DEMO
2020-05-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-14,USD_INR,83.649,INR,SYNTHETIC_DEMO
2020-05-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-15,USD_INR,83.693,INR,SYNTHETIC_DEMO
2020-05-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-16,USD_INR,83.753,INR,SYNTHETIC_DEMO
2020-05-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-17,USD_INR,83.733,INR,SYNTHETIC_DEMO
2020-05-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-18,USD_INR,83.7,INR,SYNTHETIC_DEMO
2020-05-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-19,USD_INR,83.724,INR,SYNTHETIC_DEMO
2020-05-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-20,USD_INR,83.667,INR,SYNTHETIC_DEMO
2020-05-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-21,USD_INR,83.616,INR,SYNTHETIC_DEMO
2020-05-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-22,USD_INR,83.683,INR,SYNTHETIC_DEMO
2020-05-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-23,USD_INR,83.696,INR,SYNTHETIC_DEMO
2020-05-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-24,USD_INR,83.707,INR,SYNTHETIC_DEMO
2020-05-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-25,USD_INR,83.693,INR,SYNTHETIC_DEMO
2020-05-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-26,USD_INR,83.693,INR,SYNTHETIC_DEMO
2020-05-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-27,USD_INR,83.743,INR,SYNTHETIC_DEMO
2020-05-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-28,USD_INR,83.722,INR,SYNTHETIC_DEMO
2020-05-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-29,USD_INR,83.695,INR,SYNTHETIC_DEMO
2020-05-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-30,USD_INR,83.751,INR,SYNTHETIC_DEMO
2020-05-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-05-31,USD_INR,83.719,INR,SYNTHETIC_DEMO
2020-05-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-01,USD_INR,83.7,INR,SYNTHETIC_DEMO
2020-06-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-02,USD_INR,83.744,INR,SYNTHETIC_DEMO
2020-06-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-03,USD_INR,83.773,INR,SYNTHETIC_DEMO
2020-06-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-04,USD_INR,83.801,INR,SYNTHETIC_DEMO
2020-06-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-05,USD_INR,83.78,INR,SYNTHETIC_DEMO
2020-06-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-06,USD_INR,83.754,INR,SYNTHETIC_DEMO
2020-06-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-07,USD_INR,83.756,INR,SYNTHETIC_DEMO
2020-06-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-08,USD_INR,83.757,INR,SYNTHETIC_DEMO
2020-06-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-09,USD_INR,83.716,INR,SYNTHETIC_DEMO
2020-06-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-10,USD_INR,83.732,INR,SYNTHETIC_DEMO
2020-06-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-11,USD_INR,83.645,INR,SYNTHETIC_DEMO
2020-06-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-12,USD_INR,83.656,INR,SYNTHETIC_DEMO
2020-06-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-13,USD_INR,83.589,INR,SYNTHETIC_DEMO
2020-06-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-14,USD_INR,83.656,INR,SYNTHETIC_DEMO
2020-06-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-15,USD_INR,83.667,INR,SYNTHETIC_DEMO
2020-06-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-16,USD_INR,83.566,INR,SYNTHETIC_DEMO
2020-06-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-17,USD_INR,83.591,INR,SYNTHETIC_DEMO
2020-06-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-18,USD_INR,83.642,INR,SYNTHETIC_DEMO
2020-06-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-19,USD_INR,83.558,INR,SYNTHETIC_DEMO
2020-06-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-20,USD_INR,83.631,INR,SYNTHETIC_DEMO
2020-06-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-21,USD_INR,83.671,INR,SYNTHETIC_DEMO
2020-06-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-22,USD_INR,83.704,INR,SYNTHETIC_DEMO
2020-06-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-23,USD_INR,83.698,INR,SYNTHETIC_DEMO
2020-06-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-24,USD_INR,83.688,INR,SYNTHETIC_DEMO
2020-06-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-25,USD_INR,83.658,INR,SYNTHETIC_DEMO
2020-06-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-26,USD_INR,83.717,INR,SYNTHETIC_DEMO
2020-06-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-27,USD_INR,83.757,INR,SYNTHETIC_DEMO
2020-06-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-28,USD_INR,83.716,INR,SYNTHETIC_DEMO
2020-06-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-29,USD_INR,83.717,INR,SYNTHETIC_DEMO
2020-06-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-06-30,USD_INR,83.788,INR,SYNTHETIC_DEMO
2020-06-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-01,USD_INR,83.785,INR,SYNTHETIC_DEMO
2020-07-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-02,USD_INR,83.794,INR,SYNTHETIC_DEMO
2020-07-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-03,USD_INR,83.729,INR,SYNTHETIC_DEMO
2020-07-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-04,USD_INR,83.783,INR,SYNTHETIC_DEMO
2020-07-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-05,USD_INR,83.733,INR,SYNTHETIC_DEMO
2020-07-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-06,USD_INR,83.707,INR,SYNTHETIC_DEMO
2020-07-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-07,USD_INR,83.747,INR,SYNTHETIC_DEMO
2020-07-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-08,USD_INR,83.752,INR,SYNTHETIC_DEMO
2020-07-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-09,USD_INR,83.722,INR,SYNTHETIC_DEMO
2020-07-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-10,USD_INR,83.696,INR,SYNTHETIC_DEMO
2020-07-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-11,USD_INR,83.696,INR,SYNTHETIC_DEMO
2020-07-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-12,USD_INR,83.647,INR,SYNTHETIC_DEMO
2020-07-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-13,USD_INR,83.659,INR,SYNTHETIC_DEMO
2020-07-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-14,USD_INR,83.661,INR,SYNTHETIC_DEMO
2020-07-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-15,USD_INR,83.731,INR,SYNTHETIC_DEMO
2020-07-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-16,USD_INR,83.675,INR,SYNTHETIC_DEMO
2020-07-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-17,USD_INR,83.702,INR,SYNTHETIC_DEMO
2020-07-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-18,USD_INR,83.73,INR,SYNTHETIC_DEMO
2020-07-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-19,USD_INR,83.735,INR,SYNTHETIC_DEMO
2020-07-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-20,USD_INR,83.723,INR,SYNTHETIC_DEMO
2020-07-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-21,USD_INR,83.783,INR,SYNTHETIC_DEMO
2020-07-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-22,USD_INR,83.779,INR,SYNTHETIC_DEMO
2020-07-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-23,USD_INR,83.77,INR,SYNTHETIC_DEMO
2020-07-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-24,USD_INR,83.738,INR,SYNTHETIC_DEMO
2020-07-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-25,USD_INR,83.679,INR,SYNTHETIC_DEMO
2020-07-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-26,USD_INR,83.729,INR,SYNTHETIC_DEMO
2020-07-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-27,USD_INR,83.763,INR,SYNTHETIC_DEMO
2020-07-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-28,USD_INR,83.763,INR,SYNTHETIC_DEMO
2020-07-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-29,USD_INR,83.735,INR,SYNTHETIC_DEMO
2020-07-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-30,USD_INR,83.784,INR,SYNTHETIC_DEMO
2020-07-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-07-31,USD_INR,83.873,INR,SYNTHETIC_DEMO
2020-07-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-01,USD_INR,83.882,INR,SYNTHETIC_DEMO
2020-08-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-02,USD_INR,83.994,INR,SYNTHETIC_DEMO
2020-08-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-03,USD_INR,83.985,INR,SYNTHETIC_DEMO
2020-08-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-04,USD_INR,83.951,INR,SYNTHETIC_DEMO
2020-08-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-05,USD_INR,83.983,INR,SYNTHETIC_DEMO
2020-08-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-06,USD_INR,83.974,INR,SYNTHETIC_DEMO
2020-08-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-07,USD_INR,84.009,INR,SYNTHETIC_DEMO
2020-08-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-08,USD_INR,84.055,INR,SYNTHETIC_DEMO
2020-08-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-09,USD_INR,84.06,INR,SYNTHETIC_DEMO
2020-08-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-10,USD_INR,83.986,INR,SYNTHETIC_DEMO
2020-08-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-11,USD_INR,83.957,INR,SYNTHETIC_DEMO
2020-08-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2020-08-12,USD_INR,83.984,INR,SYNTHETIC_DEMO
