date,index_name,value,source
2020-06-14,BPI,1711.3,SYNTHETIC_DEMO
2020-06-14,BSI,1338.4,SYNTHETIC_DEMO
2020-06-14,BHSI,783.7,SYNTHETIC_DEMO
2020-06-15,BDI,1870.1,SYNTHETIC_DEMO
2020-06-15,BCI,2674.4,SYNTHETIC_DEMO
2020-06-15,BPI,1712.5,SYNTHETIC_DEMO
2020-06-15,BSI,1357.4,SYNTHETIC_DEMO
2020-06-15,BHSI,804.5,SYNTHETIC_DEMO
2020-06-16,BDI,1863.8,SYNTHETIC_DEMO
2020-06-16,BCI,2607.3,SYNTHETIC_DEMO
2020-06-16,BPI,1731.0,SYNTHETIC_DEMO
2020-06-16,BSI,1315.7,SYNTHETIC_DEMO
2020-06-16,BHSI,775.9,SYNTHETIC_DEMO
2020-06-17,BDI,1888.9,SYNTHETIC_DEMO
2020-06-17,BCI,2772.8,SYNTHETIC_DEMO
2020-06-17,BPI,1753.6,SYNTHETIC_DEMO
2020-06-17,BSI,1377.8,SYNTHETIC_DEMO
2020-06-17,BHSI,791.8,SYNTHETIC_DEMO
2020-06-18,BDI,1885.9,SYNTHETIC_DEMO
2020-06-18,BCI,2659.0,SYNTHETIC_DEMO
2020-06-18,BPI,1716.6,SYNTHETIC_DEMO
2020-06-18,BSI,1392.1,SYNTHETIC_DEMO
2020-06-18,BHSI,796.5,SYNTHETIC_DEMO
2020-06-19,BDI,1869.4,SYNTHETIC_DEMO
2020-06-19,BCI,2672.6,SYNTHETIC_DEMO
2020-06-19,BPI,1751.5,SYNTHETIC_DEMO
2020-06-19,BSI,1316.5,SYNTHETIC_DEMO
2020-06-19,BHSI,797.3,SYNTHETIC_DEMO
2020-06-20,BDI,1881.0,SYNTHETIC_DEMO
2020-06-20,BCI,2680.1,SYNTHETIC_DEMO
2020-06-20,BPI,1710.2,SYNTHETIC_DEMO
2020-06-20,BSI,1346.0,SYNTHETIC_DEMO
2020-06-20,BHSI,803.2,SYNTHETIC_DEMO
2020-06-21,BDI,1848.7,SYNTHETIC_DEMO
2020-06-21,BCI,2647.1,SYNTHETIC_DEMO
2020-06-21,BPI,1692.4,SYNTHETIC_DEMO
2020-06-21,BSI,1310.9,SYNTHETIC_DEMO
2020-06-21,BHSI,791.3,SYNTHETIC_DEMO
2020-06-22,BDI,1910.8,SYNTHETIC_DEMO
2020-06-22,BCI,2741.7,SYNTHETIC_DEMO
2020-06-22,BPI,1752.1,SYNTHETIC_DEMO
2020-06-22,BSI,1388.1,SYNTHETIC_DEMO
2020-06-22,BHSI,790.5,SYNTHETIC_DEMO
2020-06-23,BDI,1905.2,SYNTHETIC_DEMO
2020-06-23,BCI,2695.7,SYNTHETIC_DEMO
2020-06-23,BPI,1721.4,SYNTHETIC_DEMO
2020-06-23,BSI,1405.2,SYNTHETIC_DEMO
2020-06-23,BHSI,803.3,SYNTHETIC_DEMO
2020-06-24,BDI,1894.7,SYNTHETIC_DEMO
2020-06-24,BCI,2638.8,SYNTHETIC_DEMO
2020-06-24,BPI,1756.8,SYNTHETIC_DEMO
2020-06-24,BSI,1380.4,SYNTHETIC_DEMO
2020-06-24,BHSI,767.0,SYNTHETIC_DEMO
2020-06-25,BDI,1951.7,SYNTHETIC_DEMO
2020-06-25,BCI,2812.8,SYNTHETIC_DEMO
2020-06-25,BPI,1836.4,SYNTHETIC_DEMO
2020-06-25,BSI,1380.2,SYNTHETIC_DEMO
2020-06-25,BHSI,820.1,SYNTHETIC_DEMO
2020-06-26,BDI,1958.0,SYNTHETIC_DEMO
2020-06-26,BCI,2686.6,SYNTHETIC_DEMO
2020-06-26,BPI,1738.1,SYNTHETIC_DEMO
2020-06-26,BSI,1425.7,SYNTHETIC_DEMO
2020-06-26,BHSI,835.7,SYNTHETIC_DEMO
2020-06-27,BDI,1929.5,SYNTHETIC_DEMO
2020-06-27,BCI,2753.8,SYNTHETIC_DEMO
2020-06-27,BPI,1794.4,SYNTHETIC_DEMO
2020-06-27,BSI,1419.5,SYNTHETIC_DEMO
2020-06-27,BHSI,791.1,SYNTHETIC_DEMO
2020-06-28,BDI,1970.5,SYNTHETIC_DEMO
2020-06-28,BCI,2689.4,SYNTHETIC_DEMO
2020-06-28,BPI,1856.5,SYNTHETIC_DEMO
2020-06-28,BSI,1392.0,SYNTHETIC_DEMO
2020-06-28,BHSI,834.4,SYNTHETIC_DEMO
2020-06-29,BDI,1971.9,SYNTHETIC_DEMO
2020-06-29,BCI,2744.8,SYNTHETIC_DEMO
2020-06-29,BPI,1779.7,SYNTHETIC_DEMO
2020-06-29,BSI,1428.0,SYNTHETIC_DEMO
2020-06-29,BHSI,824.5,SYNTHETIC_DEMO
2020-06-30,BDI,1968.3,SYNTHETIC_DEMO
2020-06-30,BCI,2906.2,SYNTHETIC_DEMO
2020-06-30,BPI,1819.6,SYNTHETIC_DEMO
2020-06-30,BSI,1412.4,SYNTHETIC_DEMO
2020-06-30,BHSI,832.4,SYNTHETIC_DEMO
2020-07-01,BDI,1940.4,SYNTHETIC_DEMO
2020-07-01,BCI,2673.6,SYNTHETIC_DEMO
2020-07-01,BPI,1774.9,SYNTHETIC_DEMO
2020-07-01,BSI,1346.7,SYNTHETIC_DEMO
2020-07-01,BHSI,815.7,SYNTHETIC_DEMO
2020-07-02,BDI,1953.2,SYNTHETIC_DEMO
2020-07-02,BCI,2776.3,SYNTHETIC_DEMO
2020-07-02,BPI,1785.8,SYNTHETIC_DEMO
2020-07-02,BSI,1419.0,SYNTHETIC_DEMO
2020-07-02,BHSI,821.8,SYNTHETIC_DEMO
2020-07-03,BDI,1956.8,SYNTHETIC_DEMO
2020-07-03,BCI,2748.1,SYNTHETIC_DEMO
2020-07-03,BPI,1776.9,SYNTHETIC_DEMO
2020-07-03,BSI,1428.6,SYNTHETIC_DEMO
2020-07-03,BHSI,817.1,SYNTHETIC_DEMO
2020-07-04,BDI,1980.8,SYNTHETIC_DEMO
2020-07-04,BCI,2860.6,SYNTHETIC_DEMO
2020-07-04,BPI,1856.7,SYNTHETIC_DEMO
2020-07-04,BSI,1407.6,SYNTHETIC_DEMO
2020-07-04,BHSI,835.8,SYNTHETIC_DEMO
2020-07-05,BDI,1963.3,SYNTHETIC_DEMO
2020-07-05,BCI,2777.2,SYNTHETIC_DEMO
2020-07-05,BPI,1827.8,SYNTHETIC_DEMO
2020-07-05,BSI,1439.9,SYNTHETIC_DEMO
2020-07-05,BHSI,831.5,SYNTHETIC_DEMO
2020-07-06,BDI,2002.6,SYNTHETIC_DEMO
2020-07-06,BCI,2939.7,SYNTHETIC_DEMO
2020-07-06,BPI,1820.9,SYNTHETIC_DEMO
2020-07-06,BSI,1456.7,SYNTHETIC_DEMO
2020-07-06,BHSI,838.9,SYNTHETIC_DEMO
2020-07-07,BDI,1994.2,SYNTHETIC_DEMO
2020-07-07,BCI,2786.5,SYNTHETIC_DEMO
2020-07-07,BPI,1811.2,SYNTHETIC_DEMO
2020-07-07,BSI,1489.9,SYNTHETIC_DEMO
2020-07-07,BHSI,820.0,SYNTHETIC_DEMO
2020-07-08,BDI,2056.5,SYNTHETIC_DEMO
2020-07-08,BCI,2860.8,SYNTHETIC_DEMO
2020-07-08,BPI,1840.1,SYNTHETIC_DEMO
2020-07-08,BSI,1476.0,SYNTHETIC_DEMO
2020-07-08,BHSI,869.9,SYNTHETIC_DEMO
2020-07-09,BDI,2042.2,SYNTHETIC_DEMO
2020-07-09,BCI,2892.2,SYNTHETIC_DEMO
2020-07-09,BPI,1896.5,SYNTHETIC_DEMO
2020-07-09,BSI,1449.0,SYNTHETIC_DEMO
2020-07-09,BHSI,880.4,SYNTHETIC_DEMO
2020-07-10,BDI,2032.5,SYNTHETIC_DEMO
2020-07-10,BCI,2819.3,SYNTHETIC_DEMO
2020-07-10,BPI,1884.2,SYNTHETIC_DEMO
2020-07-10,BSI,1460.7,SYNTHETIC_DEMO
2020-07-10,BHSI,850.2,SYNTHETIC_DEMO
2020-07-11,BDI,2035.1,SYNTHETIC_DEMO
2020-07-11,BCI,2858.7,SYNTHETIC_DEMO
2020-07-11,BPI,1887.6,SYNTHETIC_DEMO
2020-07-11,BSI,1460.9,SYNTHETIC_DEMO
2020-07-11,BHSI,848.7,SYNTHETIC_DEMO
2020-07-12,BDI,2102.3,SYNTHETIC_DEMO
2020-07-12,BCI,2961.8,SYNTHETIC_DEMO
2020-07-12,BPI,1897.1,SYNTHETIC_DEMO
2020-07-12,BSI,1493.3,SYNTHETIC_DEMO
2020-07-12,BHSI,891.7,SYNTHETIC_DEMO
2020-07-13,BDI,2175.9,SYNTHETIC_DEMO
2020-07-13,BCI,3154.0,SYNTHETIC_DEMO
2020-07-13,BPI,2025.0,SYNTHETIC_DEMO
2020-07-13,BSI,1553.1,SYNTHETIC_DEMO
2020-07-13,BHSI,903.3,SYNTHETIC_DEMO
2020-07-14,BDI,2182.7,SYNTHETIC_DEMO
2020-07-14,BCI,3052.0,SYNTHETIC_DEMO
2020-07-14,BPI,1998.8,SYNTHETIC_DEMO
2020-07-14,BSI,1582.9,SYNTHETIC_DEMO
2020-07-14,BHSI,914.7,SYNTHETIC_DEMO
2020-07-15,BDI,2165.5,SYNTHETIC_DEMO
2020-07-15,BCI,3131.7,SYNTHETIC_DEMO
2020-07-15,BPI,1955.9,SYNTHETIC_DEMO
2020-07-15,BSI,1553.9,SYNTHETIC_DEMO
2020-07-15,BHSI,904.9,SYNTHETIC_DEMO
2020-07-16,BDI,2112.8,SYNTHETIC_DEMO
2020-07-16,BCI,3026.7,SYNTHETIC_DEMO
2020-07-16,BPI,1916.9,SYNTHETIC_DEMO
2020-07-16,BSI,1480.0,SYNTHETIC_DEMO
2020-07-16,BHSI,887.0,SYNTHETIC_DEMO
2020-07-17,BDI,2113.7,SYNTHETIC_DEMO
2020-07-17,BCI,2961.9,SYNTHETIC_DEMO
2020-07-17,BPI,1952.1,SYNTHETIC_DEMO
2020-07-17,BSI,1507.3,SYNTHETIC_DEMO
2020-07-17,BHSI,882.4,SYNTHETIC_DEMO
2020-07-18,BDI,2143.4,SYNTHETIC_DEMO
2020-07-18,BCI,3033.4,SYNTHETIC_DEMO
2020-07-18,BPI,1996.9,SYNTHETIC_DEMO
2020-07-18,BSI,1556.9,SYNTHETIC_DEMO
2020-07-18,BHSI,902.0,SYNTHETIC_DEMO
2020-07-19,BDI,2151.0,SYNTHETIC_DEMO
2020-07-19,BCI,3036.8,SYNTHETIC_DEMO
2020-07-19,BPI,1954.3,SYNTHETIC_DEMO
2020-07-19,BSI,1528.4,SYNTHETIC_DEMO
2020-07-19,BHSI,909.6,SYNTHETIC_DEMO
2020-07-20,BDI,2103.0,SYNTHETIC_DEMO
2020-07-20,BCI,2996.3,SYNTHETIC_DEMO
2020-07-20,BPI,1887.5,SYNTHETIC_DEMO
2020-07-20,BSI,1525.4,SYNTHETIC_DEMO
2020-07-20,BHSI,888.6,SYNTHETIC_DEMO
2020-07-21,BDI,2086.7,SYNTHETIC_DEMO
2020-07-21,BCI,2913.7,SYNTHETIC_DEMO
2020-07-21,BPI,1905.2,SYNTHETIC_DEMO
2020-07-21,BSI,1481.2,SYNTHETIC_DEMO
2020-07-21,BHSI,885.1,SYNTHETIC_DEMO
2020-07-22,BDI,2132.8,SYNTHETIC_DEMO
2020-07-22,BCI,3014.7,SYNTHETIC_DEMO
2020-07-22,BPI,1967.9,SYNTHETIC_DEMO
2020-07-22,BSI,1549.3,SYNTHETIC_DEMO
2020-07-22,BHSI,908.1,SYNTHETIC_DEMO
2020-07-23,BDI,2133.4,SYNTHETIC_DEMO
2020-07-23,BCI,3070.6,SYNTHETIC_DEMO
2020-07-23,BPI,1941.0,SYNTHETIC_DEMO
2020-07-23,BSI,1546.3,SYNTHETIC_DEMO
2020-07-23,BHSI,910.3,SYNTHETIC_DEMO
2020-07-24,BDI,2168.2,SYNTHETIC_DEMO
2020-07-24,BCI,3052.3,SYNTHETIC_DEMO
2020-07-24,BPI,1926.0,SYNTHETIC_DEMO
2020-07-24,BSI,1543.3,SYNTHETIC_DEMO
2020-07-24,BHSI,908.3,SYNTHETIC_DEMO
2020-07-25,BDI,2163.4,SYNTHETIC_DEMO
2020-07-25,BCI,3068.4,SYNTHETIC_DEMO
2020-07-25,BPI,2034.9,SYNTHETIC_DEMO
2020-07-25,BSI,1538.9,SYNTHETIC_DEMO
2020-07-25,BHSI,893.6,SYNTHETIC_DEMO
2020-07-26,BDI,2142.3,SYNTHETIC_DEMO
2020-07-26,BCI,3099.5,SYNTHETIC_DEMO
2020-07-26,BPI,1995.8,SYNTHETIC_DEMO
2020-07-26,BSI,1568.5,SYNTHETIC_DEMO
2020-07-26,BHSI,897.3,SYNTHETIC_DEMO
2020-07-27,BDI,2099.6,SYNTHETIC_DEMO
2020-07-27,BCI,2997.5,SYNTHETIC_DEMO
2020-07-27,BPI,1969.8,SYNTHETIC_DEMO
2020-07-27,BSI,1489.4,SYNTHETIC_DEMO
2020-07-27,BHSI,875.2,SYNTHETIC_DEMO
2020-07-28,BDI,2106.4,SYNTHETIC_DEMO
2020-07-28,BCI,2993.0,SYNTHETIC_DEMO
2020-07-28,BPI,1952.3,SYNTHETIC_DEMO
2020-07-28,BSI,1493.9,SYNTHETIC_DEMO
2020-07-28,BHSI,872.3,SYNTHETIC_DEMO
2020-07-29,BDI,2139.7,SYNTHETIC_DEMO
2020-07-29,BCI,2990.0,SYNTHETIC_DEMO
2020-07-29,BPI,1985.8,SYNTHETIC_DEMO
2020-07-29,BSI,1544.5,SYNTHETIC_DEMO
2020-07-29,BHSI,910.7,SYNTHETIC_DEMO
2020-07-30,BDI,2153.3,SYNTHETIC_DEMO
2020-07-30,BCI,3092.4,SYNTHETIC_DEMO
2020-07-30,BPI,1974.6,SYNTHETIC_DEMO
2020-07-30,BSI,1566.0,SYNTHETIC_DEMO
2020-07-30,BHSI,908.0,SYNTHETIC_DEMO
2020-07-31,BDI,2174.7,SYNTHETIC_DEMO
2020-07-31,BCI,3122.2,SYNTHETIC_DEMO
2020-07-31,BPI,2001.1,SYNTHETIC_DEMO
2020-07-31,BSI,1556.3,SYNTHETIC_DEMO
2020-07-31,BHSI,901.2,SYNTHETIC_DEMO
2020-08-01,BDI,2131.9,SYNTHETIC_DEMO
2020-08-01,BCI,3066.2,SYNTHETIC_DEMO
2020-08-01,BPI,1981.1,SYNTHETIC_DEMO
2020-08-01,BSI,1533.7,SYNTHETIC_DEMO
2020-08-01,BHSI,918.5,SYNTHETIC_DEMO
2020-08-02,BDI,2121.8,SYNTHETIC_DEMO
2020-08-02,BCI,3048.6,SYNTHETIC_DEMO
2020-08-02,BPI,1984.6,SYNTHETIC_DEMO
2020-08-02,BSI,1526.9,SYNTHETIC_DEMO
2020-08-02,BHSI,904.8,SYNTHETIC_DEMO
2020-08-03,BDI,2176.1,SYNTHETIC_DEMO
2020-08-03,BCI,3150.1,SYNTHETIC_DEMO
2020-08-03,BPI,1991.0,SYNTHETIC_DEMO
2020-08-03,BSI,1561.5,SYNTHETIC_DEMO
2020-08-03,BHSI,921.2,SYNTHETIC_DEMO
2020-08-04,BDI,2163.6,SYNTHETIC_DEMO
2020-08-04,BCI,3075.9,SYNTHETIC_DEMO
2020-08-04,BPI,1988.6,SYNTHETIC_DEMO
2020-08-04,BSI,1561.1,SYNTHETIC_DEMO
2020-08-04,BHSI,911.6,SYNTHETIC_DEMO
2020-08-05,BDI,2135.8,SYNTHETIC_DEMO
2020-08-05,BCI,3056.9,SYNTHETIC_DEMO
2020-08-05,BPI,1907.6,SYNTHETIC_DEMO
2020-08-05,BSI,1570.8,SYNTHETIC_DEMO
2020-08-05,BHSI,896.4,SYNTHETIC_DEMO
2020-08-06,BDI,2077.6,SYNTHETIC_DEMO
2020-08-06,BCI,2955.4,SYNTHETIC_DEMO
2020-08-06,BPI,1921.5,SYNTHETIC_DEMO
2020-08-06,BSI,1511.6,SYNTHETIC_DEMO
2020-08-06,BHSI,875.8,SYNTHETIC_DEMO
2020-08-07,BDI,2097.9,SYNTHETIC_DEMO
2020-08-07,BCI,3016.1,SYNTHETIC_DEMO
2020-08-07,BPI,1901.8,SYNTHETIC_DEMO
2020-08-07,BSI,1505.8,SYNTHETIC_DEMO
2020-08-07,BHSI,876.8,SYNTHETIC_DEMO
2020-08-08,BDI,2130.5,SYNTHETIC_DEMO
2020-08-08,BCI,3002.6,SYNTHETIC_DEMO
2020-08-08,BPI,2000.6,SYNTHETIC_DEMO
2020-08-08,BSI,1525.5,SYNTHETIC_DEMO
2020-08-08,BHSI,882.7,SYNTHETIC_DEMO
2020-08-09,BDI,2102.8,SYNTHETIC_DEMO
2020-08-09,BCI,3048.0,SYNTHETIC_DEMO
2020-08-09,BPI,1943.5,SYNTHETIC_DEMO
2020-08-09,BSI,1521.3,SYNTHETIC_DEMO
2020-08-09,BHSI,874.0,SYNTHETIC_DEMO
2020-08-10,BDI,2170.1,SYNTHETIC_DEMO
2020-08-10,BCI,3108.2,SYNTHETIC_DEMO
2020-08-10,BPI,1975.0,SYNTHETIC_DEMO
2020-08-10,BSI,1581.5,SYNTHETIC_DEMO
2020-08-10,BHSI,896.5,SYNTHETIC_DEMO
2020-08-11,BDI,2199.9,SYNTHETIC_DEMO
2020-08-11,BCI,3200.9,SYNTHETIC_DEMO
2020-08-11,BPI,2039.4,SYNTHETIC_DEMO
2020-08-11,BSI,1579.0,SYNTHETIC_DEMO
2020-08-11,BHSI,926.4,SYNTHETIC_DEMO
2020-08-12,BDI,2224.3,SYNTHETIC_DEMO
2020-08-12,BCI,3133.2,SYNTHETIC_DEMO
2020-08-12,BPI,1998.0,SYNTHETIC_DEMO
2020-08-12,BSI,1621.7,SYNTHETIC_DEMO
2020-08-12,BHSI,941.3,SYNTHETIC_DEMO
2020-08-13,BDI,2244.3,SYNTHETIC_DEMO
2020-08-13,BCI,3218.8,SYNTHETIC_DEMO
2020-08-13,BPI,2054.2,SYNTHETIC_DEMO
2020-08-13,BSI,1603.1,SYNTHETIC_DEMO
2020-08-13,BHSI,926.2,SYNTHETIC_DEMO
2020-08-14,BDI,2153.2,SYNTHETIC_DEMO
2020-08-14,BCI,3108.5,SYNTHETIC_DEMO
2020-08-14,BPI,2018.7,SYNTHETIC_DEMO
2020-08-14,BSI,1557.7,SYNTHETIC_DEMO
2020-08-14,BHSI,908.0,SYNTHETIC_DEMO
2020-08-15,BDI,2179.3,SYNTHETIC_DEMO
2020-08-15,BCI,3140.1,SYNTHETIC_DEMO
2020-08-15,BPI,1987.2,SYNTHETIC_DEMO
2020-08-15,BSI,1552.9,SYNTHETIC_DEMO
2020-08-15,BHSI,929.0,SYNTHETIC_DEMO
2020-08-16,BDI,2125.2,SYNTHETIC_DEMO
2020-08-16,BCI,3035.1,SYNTHETIC_DEMO
2020-08-16,BPI,1965.9,SYNTHETIC_DEMO
2020-08-16,BSI,1528.6,SYNTHETIC_DEMO
2020-08-16,BHSI,905.9,SYNTHETIC_DEMO
2020-08-17,BDI,2135.3,SYNTHETIC_DEMO
2020-08-17,BCI,3038.2,SYNTHETIC_DEMO
2020-08-17,BPI,1963.8,SYNTHETIC_DEMO
2020-08-17,BSI,1554.9,SYNTHETIC_DEMO
2020-08-17,BHSI,921.7,SYNTHETIC_DEMO
2020-08-18,BDI,2111.4,SYNTHETIC_DEMO
2020-08-18,BCI,2961.8,SYNTHETIC_DEMO
2020-08-18,BPI,1939.5,SYNTHETIC_DEMO
2020-08-18,BSI,1514.7,SYNTHETIC_DEMO
2020-08-18,BHSI,875.5,SYNTHETIC_DEMO
2020-08-19,BDI,2034.9,SYNTHETIC_DEMO
2020-08-19,BCI,2903.0,SYNTHETIC_DEMO
2020-08-19,BPI,1864.4,SYNTHETIC_DEMO
2020-08-19,BSI,1458.3,SYNTHETIC_DEMO
2020-08-19,BHSI,850.6,SYNTHETIC_DEMO
2020-08-20,BDI,2080.7,SYNTHETIC_DEMO
2020-08-20,BCI,2919.4,SYNTHETIC_DEMO
2020-08-20,BPI,1960.4,SYNTHETIC_DEMO
2020-08-20,BSI,1501.9,SYNTHETIC_DEMO
2020-08-20,BHSI,869.3,SYNTHETIC_DEMO
2020-08-21,BDI,2082.9,SYNTHETIC_DEMO
2020-08-21,BCI,2979.8,SYNTHETIC_DEMO
2020-08-21,BPI,1909.8,SYNTHETIC_DEMO
2020-08-21,BSI,1501.0,SYNTHETIC_DEMO
2020-08-21,BHSI,877.8,SYNTHETIC_DEMO
2020-08-22,BDI,2034.9,SYNTHETIC_DEMO
2020-08-22,BCI,2842.7,SYNTHETIC_DEMO
2020-08-22,BPI,1869.3,SYNTHETIC_DEMO
2020-08-22,BSI,1465.1,SYNTHETIC_DEMO
2020-08-22,BHSI,859.9,SYNTHETIC_DEMO
2020-08-23,BDI,2091.5,SYNTHETIC_DEMO
2020-08-23,BCI,2965.8,SYNTHETIC_DEMO
2020-08-23,BPI,1938.0,SYNTHETIC_DEMO
2020-08-23,BSI,1505.0,SYNTHETIC_DEMO
2020-08-23,BHSI,856.1,SYNTHETIC_DEMO
2020-08-24,BDI,2104.0,SYNTHETIC_DEMO
2020-08-24,BCI,3029.0,SYNTHETIC_DEMO
2020-08-24,BPI,1905.9,SYNTHETIC_DEMO
2020-08-24,BSI,1540.9,SYNTHETIC_DEMO
2020-08-24,BHSI,893.3,SYNTHETIC_DEMO
2020-08-25,BDI,2034.2,SYNTHETIC_DEMO
2020-08-25,BCI,2891.0,SYNTHETIC_DEMO
2020-08-25,BPI,1863.6,SYNTHETIC_DEMO
2020-08-25,BSI,1450.6,SYNTHETIC_DEMO
2020-08-25,BHSI,855.4,SYNTHETIC_DEMO
2020-08-26,BDI,2051.8,SYNTHETIC_DEMO
2020-08-26,BCI,2939.5,SYNTHETIC_DEMO
2020-08-26,BPI,1889.4,SYNTHETIC_DEMO
2020-08-26,BSI,1489.5,SYNTHETIC_DEMO
2020-08-26,BHSI,871.4,SYNTHETIC_DEMO
2020-08-27,BDI,2018.3,SYNTHETIC_DEMO
2020-08-27,BCI,2890.8,SYNTHETIC_DEMO
2020-08-27,BPI,1860.1,SYNTHETIC_DEMO
2020-08-27,BSI,1468.6,SYNTHETIC_DEMO
2020-08-27,BHSI,859.6,SYNTHETIC_DEMO
2020-08-28,BDI,2017.3,SYNTHETIC_DEMO
2020-08-28,BCI,2875.1,SYNTHETIC_DEMO
2020-08-28,BPI,1892.2,SYNTHETIC_DEMO
2020-08-28,BSI,1441.1,SYNTHETIC_DEMO
2020-08-28,BHSI,829.7,SYNTHETIC_DEMO
2020-08-29,BDI,1976.6,SYNTHETIC_DEMO
2020-08-29,BCI,2765.1,SYNTHETIC_DEMO
2020-08-29,BPI,1819.5,SYNTHETIC_DEMO
2020-08-29,BSI,1439.7,SYNTHETIC_DEMO
2020-08-29,BHSI,833.0,SYNTHETIC_DEMO
2020-08-30,BDI,1988.8,SYNTHETIC_DEMO
2020-08-30,BCI,2847.6,SYNTHETIC_DEMO
2020-08-30,BPI,1823.9,SYNTHETIC_DEMO
2020-08-30,BSI,1454.8,SYNTHETIC_DEMO
2020-08-30,BHSI,813.6,SYNTHETIC_DEMO
2020-08-31,BDI,1976.6,SYNTHETIC_DEMO
2020-08-31,BCI,2797.0,SYNTHETIC_DEMO
2020-08-31,BPI,1802.8,SYNTHETIC_DEMO
2020-08-31,BSI,1410.4,SYNTHETIC_DEMO
2020-08-31,BHSI,846.6,SYNTHETIC_DEMO
2020-09-01,BDI,1971.9,SYNTHETIC_DEMO
2020-09-01,BCI,2773.2,SYNTHETIC_DEMO
2020-09-01,BPI,1824.6,SYNTHETIC_DEMO
2020-09-01,BSI,1394.3,SYNTHETIC_DEMO
2020-09-01,BHSI,839.4,SYNTHETIC_DEMO
2020-09-02,BDI,1990.6,SYNTHETIC_DEMO
2020-09-02,BCI,2762.9,SYNTHETIC_DEMO
2020-09-02,BPI,1803.3,SYNTHETIC_DEMO
2020-09-02,BSI,1437.9,SYNTHETIC_DEMO
2020-09-02,BHSI,826.8,SYNTHETIC_DEMO
2020-09-03,BDI,1992.6,SYNTHETIC_DEMO
2020-09-03,BCI,2820.6,SYNTHETIC_DEMO
2020-09-03,BPI,1826.7,SYNTHETIC_DEMO
2020-09-03,BSI,1429.7,SYNTHETIC_DEMO
2020-09-03,BHSI,834.2,SYNTHETIC_DEMO
2020-09-04,BDI,1988.2,SYNTHETIC_DEMO
2020-09-04,BCI,2800.5,SYNTHETIC_DEMO
2020-09-04,BPI,1803.8,SYNTHETIC_DEMO
2020-09-04,BSI,1448.2,SYNTHETIC_DEMO
2020-09-04,BHSI,827.8,SYNTHETIC_DEMO
2020-09-05,BDI,1996.0,SYNTHETIC_DEMO
2020-09-05,BCI,2780.9,SYNTHETIC_DEMO
2020-09-05,BPI,1847.9,SYNTHETIC_DEMO
2020-09-05,BSI,1400.0,SYNTHETIC_DEMO
2020-09-05,BHSI,851.5,SYNTHETIC_DEMO
2020-09-06,BDI,1934.8,SYNTHETIC_DEMO
2020-09-06,BCI,2751.6,SYNTHETIC_DEMO
2020-09-06,BPI,1777.2,SYNTHETIC_DEMO
2020-09-06,BSI,1444.9,SYNTHETIC_DEMO
2020-09-06,BHSI,803.3,SYNTHETIC_DEMO
2020-09-07,BDI,1927.7,SYNTHETIC_DEMO
2020-09-07,BCI,2773.5,SYNTHETIC_DEMO
2020-09-07,BPI,1796.0,SYNTHETIC_DEMO
2020-09-07,BSI,1343.6,SYNTHETIC_DEMO
2020-09-07,BHSI,794.0,SYNTHETIC_DEMO
2020-09-08,BDI,1924.1,SYNTHETIC_DEMO
2020-09-08,BCI,2768.0,SYNTHETIC_DEMO
2020-09-08,BPI,1747.4,SYNTHETIC_DEMO
2020-09-08,BSI,1367.5,SYNTHETIC_DEMO
2020-09-08,BHSI,791.9,SYNTHETIC_DEMO
2020-09-09,BDI,1946.8,SYNTHETIC_DEMO
2020-09-09,BCI,2710.7,SYNTHETIC_DEMO
2020-09-09,BPI,1802.6,SYNTHETIC_DEMO
2020-09-09,BSI,1406.9,SYNTHETIC_DEMO
2020-09-09,BHSI,812.8,SYNTHETIC_DEMO
2020-09-10,BDI,1925.7,SYNTHETIC_DEMO
2020-09-10,BCI,2702.0,SYNTHETIC_DEMO
2020-09-10,BPI,1747.6,SYNTHETIC_DEMO
2020-09-10,BSI,1389.2,SYNTHETIC_DEMO
2020-09-10,BHSI,796.5,SYNTHETIC_DEMO
2020-09-11,BDI,1926.3,SYNTHETIC_DEMO
2020-09-11,BCI,2713.6,SYNTHETIC_DEMO
2020-09-11,BPI,1778.1,SYNTHETIC_DEMO
2020-09-11,BSI,1373.4,SYNTHETIC_DEMO
2020-09-11,BHSI,801.8,SYNTHETIC_DEMO
2020-09-12,BDI,1926.3,SYNTHETIC_DEMO
2020-09-12,BCI,2746.6,SYNTHETIC_DEMO
2020-09-12,BPI,1773.0,SYNTHETIC_DEMO
2020-09-12,BSI,1414.2,SYNTHETIC_DEMO
2020-09-12,BHSI,829.4,SYNTHETIC_DEMO
2020-09-13,BDI,1985.9,SYNTHETIC_DEMO
2020-09-13,BCI,2792.0,SYNTHETIC_DEMO
2020-09-13,BPI,1840.6,SYNTHETIC_DEMO
2020-09-13,BSI,1408.3,SYNTHETIC_DEMO
2020-09-13,BHSI,816.1,SYNTHETIC_DEMO
2020-09-14,BDI,1996.8,SYNTHETIC_DEMO
2020-09-14,BCI,2893.3,SYNTHETIC_DEMO
2020-09-14,BPI,1828.9,SYNTHETIC_DEMO
2020-09-14,BSI,1456.3,SYNTHETIC_DEMO
2020-09-14,BHSI,842.2,SYNTHETIC_DEMO
2020-09-15,BDI,1958.2,SYNTHETIC_DEMO
2020-09-15,BCI,2815.2,SYNTHETIC_DEMO
2020-09-15,BPI,1796.5,SYNTHETIC_DEMO
